time	V(vout)
4.832145427649094e-002	1.099984e+000
4.839050388185236e-002	1.054687e+000
4.844635348426234e-002	9.311321e-001
4.850230531153358e-002	7.284057e-001
4.856668469812340e-002	4.287260e-001
4.862452289631017e-002	1.224362e-001
4.867334118781393e-002	-1.490331e-001
4.870057692715053e-002	-2.997645e-001
4.872149068741042e-002	-4.120514e-001
4.874137373791124e-002	-5.144865e-001
4.876068446628679e-002	-6.081085e-001
4.879122605194240e-002	-7.406965e-001
4.884066504716534e-002	-9.161891e-001
4.889580498261397e-002	-1.049654e+000
4.895164480495355e-002	-1.100767e+000
4.902109042085358e-002	-1.052648e+000
4.907669235320094e-002	-9.277613e-001
4.913238820684008e-002	-7.243113e-001
4.919732184147294e-002	-4.207283e-001
4.925513345673658e-002	-1.140035e-001
4.930332166687416e-002	1.540750e-001
4.932991270682609e-002	3.011542e-001
4.935092441590963e-002	4.136889e-001
4.937351800601390e-002	5.294596e-001
4.939396215501825e-002	6.273355e-001
4.942722020765911e-002	7.675482e-001
4.948094424129594e-002	9.473597e-001
4.953773583680537e-002	1.068628e+000
4.959392367102460e-002	1.103792e+000
4.965503254923753e-002	1.046261e+000
4.971043091886955e-002	9.118938e-001
4.976589304261499e-002	7.035798e-001
4.983263931763884e-002	3.866033e-001
4.989027525351459e-002	7.870549e-002
4.993638564265197e-002	-1.781501e-001
4.996044087550381e-002	-3.108884e-001
4.998183828861572e-002	-4.247936e-001
5.000831949048726e-002	-5.587918e-001
5.003245079236416e-002	-6.709999e-001
5.007165610953283e-002	-8.272395e-001
5.012571499154803e-002	-9.911760e-001
5.018065690362032e-002	-1.086261e+000
5.024032949307618e-002	-1.098554e+000
5.029808501542504e-002	-1.019222e+000
5.035872502963710e-002	-8.468075e-001
5.041366076719937e-002	-6.212077e-001
5.048720025592530e-002	-2.527483e-001
5.054472789153018e-002	6.112747e-002
5.057897976189387e-002	2.519196e-001
5.059784820242954e-002	3.546974e-001
5.062093395918677e-002	4.754725e-001
5.064478752724817e-002	5.931878e-001
5.067364560814920e-002	7.212837e-001
5.072041233297150e-002	8.930851e-001
5.077486291609604e-002	1.034325e+000
5.083034631745573e-002	1.097808e+000
5.089714784653611e-002	1.068265e+000
5.095330040427606e-002	9.557829e-001
5.100967336632662e-002	7.625799e-001
5.107073363005137e-002	4.869168e-001
5.113233272673816e-002	1.651962e-001
5.118467677726211e-002	-1.246089e-001
5.121408411729255e-002	-2.876922e-001
5.123446065466993e-002	-3.975703e-001
5.125452697882597e-002	-5.014185e-001
5.127545241352981e-002	-6.034402e-001
5.130539621179100e-002	-7.344413e-001
5.135388770794035e-002	-9.086522e-001
5.140879421198865e-002	-1.044875e+000
5.146451752078754e-002	-1.100321e+000
5.153307950983148e-002	-1.058696e+000
5.158903475597207e-002	-9.375446e-001
5.164510526355579e-002	-7.368314e-001
5.170867831453406e-002	-4.429244e-001
5.176684651716534e-002	-1.358549e-001
5.181650555133634e-002	1.400450e-001
5.184461993032344e-002	2.957430e-001
5.186538575797871e-002	4.074290e-001
5.188442185630416e-002	5.056918e-001
5.190474161385246e-002	6.044937e-001
5.193490969810156e-002	7.360907e-001
5.198375687231882e-002	9.107834e-001
5.203875608977217e-002	1.045973e+000
5.209453123141791e-002	1.099791e+000
5.216341383124430e-002	1.055836e+000
5.221901326782172e-002	9.339331e-001
5.227483793418443e-002	7.327871e-001
5.233894072333985e-002	4.354510e-001
5.239685420749531e-002	1.292983e-001
5.244609426376653e-002	-1.443804e-001
5.247383765107992e-002	-2.979676e-001
