time	V(vout)
2.745746274104154e-001	1.237267e+000
2.764161452675584e-001	1.289421e+000
2.782576631247013e-001	1.330294e+000
2.800991809818442e-001	1.359884e+000
2.819406988389872e-001	1.378193e+000
2.837822166961301e-001	1.385220e+000
2.856237345532730e-001	1.380965e+000
2.860422613389873e-001	1.378242e+000
2.864607881247016e-001	1.374922e+000
2.868793149104159e-001	1.371003e+000
2.872978416961302e-001	1.366487e+000
2.877163684818445e-001	1.361372e+000
2.881348952675588e-001	1.355660e+000
2.885534220532731e-001	1.349349e+000
2.888463908032731e-001	1.344585e+000
2.903949399104160e-001	1.313906e+000
2.919434890175590e-001	1.276063e+000
2.934920381247019e-001	1.231054e+000
2.950405872318448e-001	1.178880e+000
2.965891363389877e-001	1.119542e+000
2.981376854461306e-001	1.053038e+000
2.996862345532735e-001	9.793694e-001
2.999792033032735e-001	9.649652e-001
3.000000000000000e-001	9.639350e-001
