time	V(vout)
3.112430616706382e-001	-2.061524e-003
3.113692180588652e-001	-1.987475e-003
3.114953744470921e-001	-1.906223e-003
3.116215308353191e-001	-1.817769e-003
3.117476872235460e-001	-1.722113e-003
3.118738436117730e-001	-1.619254e-003
3.119999999999999e-001	-1.509194e-003
3.120000066006666e-001	-1.508418e-003
3.120000097727133e-001	-1.507379e-003
3.120000143110612e-001	-1.504554e-003
3.120000186710069e-001	-1.500102e-003
3.120000235801906e-001	-1.492504e-003
3.120000292146256e-001	-1.480082e-003
3.120000363224671e-001	-1.459121e-003
3.120000428633564e-001	-1.434774e-003
3.120000492115300e-001	-1.406334e-003
3.120000562969319e-001	-1.369950e-003
3.120000631600327e-001	-1.330762e-003
3.120000731475693e-001	-1.269189e-003
3.120000855965524e-001	-1.190141e-003
3.120001041376321e-001	-1.077180e-003
3.120001252922595e-001	-9.667040e-004
3.120001500413214e-001	-8.727218e-004
3.120001796492656e-001	-8.090851e-004
3.120002158311986e-001	-7.815951e-004
3.120002526590674e-001	-7.837728e-004
3.120002923452987e-001	-7.963690e-004
3.120003323460556e-001	-8.054700e-004
3.120003923217815e-001	-8.099114e-004
3.120004604600700e-001	-8.096656e-004
3.120005443918157e-001	-8.084541e-004
3.120006669012365e-001	-8.074882e-004
3.120007869499527e-001	-8.059692e-004
3.120010000000000e-001	-8.018332e-004
3.120010083150488e-001	-8.024015e-004
3.120010166300976e-001	-8.098945e-004
3.120010249451464e-001	-8.243123e-004
3.120010332601952e-001	-8.456549e-004
3.120010415752440e-001	-8.739222e-004
3.120010498902928e-001	-9.091143e-004
3.120010582053416e-001	-9.512312e-004
3.120010734874908e-001	-1.040122e-003
3.120010898492152e-001	-1.142208e-003
3.120011096838112e-001	-1.262844e-003
3.120011204176422e-001	-1.322063e-003
3.120011300105664e-001	-1.367622e-003
3.120011421972704e-001	-1.416265e-003
3.120011532648367e-001	-1.451550e-003
3.120011663109470e-001	-1.482606e-003
3.120011938872176e-001	-1.517315e-003
3.120012187355686e-001	-1.516362e-003
3.120012435839195e-001	-1.514261e-003
3.120012684322704e-001	-1.511013e-003
3.120012932806213e-001	-1.506618e-003
3.120013181289722e-001	-1.501075e-003
3.120013429773231e-001	-1.494385e-003
3.120013678256740e-001	-1.486548e-003
3.120025618333411e-001	-1.359972e-003
3.120037558410081e-001	-1.114530e-003
3.120049498486752e-001	-7.502234e-004
3.120061438563422e-001	-2.670510e-004
3.120073378640093e-001	3.349866e-004
3.120085318716763e-001	1.055890e-003
3.120097258793434e-001	1.895658e-003
3.120168722135013e-001	8.637021e-003
3.120264196491717e-001	2.223936e-002
3.120395540656197e-001	4.866909e-002
3.120568643645259e-001	9.459395e-002
3.120802301277791e-001	1.711808e-001
3.121096841491539e-001	2.825827e-001
3.121468127370359e-001	4.334791e-001
3.121829009358887e-001	5.802805e-001
3.122230392683698e-001	7.340578e-001
3.122611288579414e-001	8.651327e-001
3.122947966389353e-001	9.654744e-001
3.123284227279777e-001	1.049305e+000
3.123689301684423e-001	1.127726e+000
3.124381813291266e-001	1.215310e+000
3.125545453766035e-001	1.286646e+000
3.126637903864156e-001	1.298773e+000
3.127706465059946e-001	1.279761e+000
3.128877227122203e-001	1.248816e+000
3.130172990254982e-001	1.215536e+000
3.131882262253917e-001	1.178539e+000
3.134378185472699e-001	1.135714e+000
3.138845541076626e-001	1.076735e+000
3.143493374067952e-001	1.034564e+000
3.148711910099691e-001	1.012299e+000
3.154014163915944e-001	1.015621e+000
3.159353107570181e-001	1.043740e+000
3.165212482570182e-001	1.097704e+000
3.171071857570182e-001	1.168989e+000
3.176931232570182e-001	1.250756e+000
3.182790607570182e-001	1.335453e+000
3.188649982570183e-001	1.416025e+000
3.194509357570183e-001	1.486432e+000
3.200368732570183e-001	1.542035e+000
3.206228107570183e-001	1.579826e+000
3.212087482570183e-001	1.598515e+000
3.217946857570184e-001	1.598464e+000
3.223806232570184e-001	1.581497e+000
3.229665607570184e-001	1.550615e+000
3.235524982570184e-001	1.509695e+000
3.241016153736666e-001	1.465868e+000
3.246875528736666e-001	1.417438e+000
3.252734903736666e-001	1.371315e+000
3.258594278736666e-001	1.330909e+000
3.264453653736666e-001	1.298894e+000
3.270313028736667e-001	1.277014e+000
3.276172403736667e-001	1.266033e+000
3.282031778736667e-001	1.265771e+000
3.287891153736667e-001	1.275207e+000
3.293750528736668e-001	1.292644e+000
3.299609903736668e-001	1.315912e+000
3.305469278736668e-001	1.342585e+000
3.311328653736668e-001	1.370199e+000
3.317188028736668e-001	1.396456e+000
3.323047403736669e-001	1.419389e+000
3.328906778736669e-001	1.437487e+000
3.334766153736669e-001	1.449775e+000
3.340625528736669e-001	1.455833e+000
3.346484903736670e-001	1.455783e+000
3.352344278736670e-001	1.450222e+000
3.358203653736670e-001	1.440130e+000
3.364063028736670e-001	1.426754e+000
3.369922403736670e-001	1.411483e+000
3.375781778736671e-001	1.395720e+000
3.381641153736671e-001	1.380774e+000
3.387500528736671e-001	1.367759e+000
3.393359903736671e-001	1.357530e+000
3.399219278736672e-001	1.350632e+000
3.405078653736672e-001	1.347293e+000
3.410938028736672e-001	1.347435e+000
3.416797403736672e-001	1.350709e+000
3.422656778736672e-001	1.356547e+000
3.428516153736673e-001	1.364235e+000
3.434375528736673e-001	1.372978e+000
3.440234903736673e-001	1.381975e+000
3.446094278736673e-001	1.390482e+000
3.451953653736674e-001	1.397867e+000
3.457813028736674e-001	1.403648e+000
3.463672403736674e-001	1.407519e+000
3.469531778736674e-001	1.409357e+000
3.475391153736674e-001	1.409211e+000
3.481250528736675e-001	1.407286e+000
3.487109903736675e-001	1.403909e+000
3.492969278736675e-001	1.399491e+000
3.498828653736675e-001	1.394486e+000
3.504688028736676e-001	1.389351e+000
3.510547403736676e-001	1.384510e+000
3.516406778736676e-001	1.380320e+000
3.522266153736676e-001	1.377054e+000
3.528125528736676e-001	1.374882e+000
3.533984903736677e-001	1.373872e+000
3.545703653736677e-001	1.375123e+000
3.551563028736677e-001	1.377075e+000
3.557422403736678e-001	1.379614e+000
3.563281778736678e-001	1.382478e+000
3.569141153736678e-001	1.385409e+000
3.575000528736678e-001	1.388164e+000
3.580859903736678e-001	1.390541e+000
