time	V(vout)
1.849840348807292e-002	1.191889e-001
1.869371598807292e-002	9.303191e-002
1.888902848807291e-002	6.689771e-002
1.908434098807291e-002	4.102945e-002
1.927965348807291e-002	1.565951e-002
1.947496598807291e-002	-8.992352e-003
1.967027848807291e-002	-3.272055e-002
1.986559098807291e-002	-5.533515e-002
2.006090348807291e-002	-7.666308e-002
2.025621598807291e-002	-9.654920e-002
2.045152848807291e-002	-1.148571e-001
2.064684098807291e-002	-1.314698e-001
2.084215348807291e-002	-1.462900e-001
2.103746598807291e-002	-1.592406e-001
2.123277848807291e-002	-1.702646e-001
2.142809098807291e-002	-1.793247e-001
2.162340348807290e-002	-1.864033e-001
2.181871598807290e-002	-1.915021e-001
2.201402848807290e-002	-1.946538e-001
2.220405150772567e-002	-1.958620e-001
2.239936400772567e-002	-1.952473e-001
2.259467650772567e-002	-1.928450e-001
2.278998900772567e-002	-1.887260e-001
2.298530150772567e-002	-1.829871e-001
2.318061400772567e-002	-1.757371e-001
2.337592650772567e-002	-1.670952e-001
2.357123900772567e-002	-1.571892e-001
2.376655150772567e-002	-1.461547e-001
2.396186400772567e-002	-1.341330e-001
2.415717650772567e-002	-1.212699e-001
2.435248900772567e-002	-1.077140e-001
2.454780150772567e-002	-9.361518e-002
2.474311400772566e-002	-7.912346e-002
2.493842650772566e-002	-6.438728e-002
2.513373900772566e-002	-4.955234e-002
2.532905150772566e-002	-3.476026e-002
2.552436400772566e-002	-2.014744e-002
2.571967650772566e-002	-5.843960e-003
2.591498900772566e-002	8.027442e-003
2.611030150772566e-002	2.135223e-002
2.630561400772566e-002	3.402489e-002
2.650092650772566e-002	4.594956e-002
2.669623900772566e-002	5.704064e-002
2.689155150772566e-002	6.722321e-002
2.708686400772566e-002	7.643338e-002
2.728217650772566e-002	8.461850e-002
2.747748900772565e-002	9.173725e-002
2.767280150772565e-002	9.775967e-002
2.786811400772565e-002	1.026670e-001
2.806342650772565e-002	1.064516e-001
2.825873900772565e-002	1.091164e-001
2.845405150772565e-002	1.106749e-001
2.864936400772565e-002	1.111500e-001
2.884467650772565e-002	1.105745e-001
2.903998900772565e-002	1.089893e-001
2.923530150772565e-002	1.064436e-001
2.943061400772565e-002	1.029939e-001
2.962592650772565e-002	9.870306e-002
2.982123900772565e-002	9.363963e-002
3.001655150772565e-002	8.787704e-002
3.021186400772565e-002	8.149271e-002
3.040717650772564e-002	7.456724e-002
3.060248900772564e-002	6.718344e-002
3.079780150772564e-002	5.942563e-002
3.099311400772564e-002	5.137867e-002
3.118842650772564e-002	4.312725e-002
3.138373900772564e-002	3.475507e-002
3.157905150772564e-002	2.634407e-002
3.177436400772565e-002	1.797377e-002
3.196967650772565e-002	9.720595e-003
3.216498900772565e-002	1.657273e-003
3.236030150772565e-002	-6.147719e-003
3.255561400772566e-002	-1.363064e-002
3.275092650772566e-002	-2.073292e-002
3.294623900772566e-002	-2.740153e-002
3.314155150772567e-002	-3.358927e-002
3.333686400772567e-002	-3.925503e-002
3.353217650772567e-002	-4.436395e-002
3.372748900772567e-002	-4.888752e-002
3.392280150772568e-002	-5.280366e-002
3.411811400772568e-002	-5.609668e-002
3.431342650772568e-002	-5.875719e-002
3.450873900772569e-002	-6.078202e-002
3.470405150772569e-002	-6.217398e-002
3.489936400772569e-002	-6.294171e-002
3.509467650772569e-002	-6.309929e-002
3.528998900772570e-002	-6.266600e-002
3.548530150772570e-002	-6.166596e-002
3.568061400772570e-002	-6.012771e-002
3.587592650772570e-002	-5.808381e-002
3.607123900772571e-002	-5.557040e-002
3.626655150772571e-002	-5.262673e-002
3.646186400772571e-002	-4.929472e-002
3.665717650772572e-002	-4.561844e-002
3.685248900772572e-002	-4.164365e-002
3.704780150772572e-002	-3.741733e-002
3.724311400772572e-002	-3.298716e-002
3.743842650772573e-002	-2.840110e-002
3.763373900772573e-002	-2.370693e-002
3.782905150772573e-002	-1.895176e-002
3.802436400772574e-002	-1.418169e-002
3.821967650772574e-002	-9.441389e-003
3.841498900772574e-002	-4.773699e-003
3.861030150772574e-002	-2.193479e-004
3.880561400772575e-002	4.183379e-003
3.900092650772575e-002	8.398905e-003
3.919623900772575e-002	1.239460e-002
3.939155150772575e-002	1.614098e-002
3.958686400772576e-002	1.961186e-002
3.978217650772576e-002	2.278452e-002
3.997748900772576e-002	2.563974e-002
4.017280150772577e-002	2.816192e-002
4.036811400772577e-002	3.033904e-002
4.056342650772577e-002	3.216269e-002
4.075873900772577e-002	3.362802e-002
4.095405150772578e-002	3.473363e-002
4.114936400772578e-002	3.548151e-002
4.134467650772578e-002	3.587686e-002
4.153998900772579e-002	3.592799e-002
4.173530150772579e-002	3.564606e-002
4.193061400772579e-002	3.504495e-002
4.212592650772579e-002	3.414099e-002
4.232123900772580e-002	3.295276e-002
4.251655150772580e-002	3.150083e-002
4.271186400772580e-002	2.980747e-002
4.290717650772580e-002	2.789645e-002
4.310248900772581e-002	2.579270e-002
4.329780150772581e-002	2.352211e-002
4.349311400772581e-002	2.111119e-002
4.368842650772582e-002	1.858686e-002
4.388373900772582e-002	1.597617e-002
4.407905150772582e-002	1.330602e-002
4.427436400772582e-002	1.060295e-002
4.446967650772583e-002	7.892922e-003
4.466498900772583e-002	5.201050e-003
4.486030150772583e-002	2.551438e-003
4.505561400772584e-002	-3.301765e-005
4.525092650772584e-002	-2.530797e-003
4.544623900772584e-002	-4.921907e-003
4.564155150772584e-002	-7.188013e-003
4.583686400772585e-002	-9.312548e-003
4.603217650772585e-002	-1.128081e-002
4.622748900772585e-002	-1.308002e-002
4.642280150772585e-002	-1.469938e-002
4.661811400772586e-002	-1.613012e-002
4.681342650772586e-002	-1.736547e-002
4.700873900772586e-002	-1.840070e-002
4.720405150772587e-002	-1.923306e-002
4.739936400772587e-002	-1.986175e-002
4.759467650772587e-002	-2.028784e-002
4.778998900772587e-002	-2.051425e-002
4.798530150772588e-002	-2.054558e-002
4.818061400772588e-002	-2.038809e-002
4.837592650772588e-002	-2.004953e-002
4.857123900772589e-002	-1.953904e-002
4.876655150772589e-002	-1.886703e-002
4.896186400772589e-002	-1.804502e-002
4.915717650772589e-002	-1.708550e-002
4.935248900772590e-002	-1.600179e-002
4.954780150772590e-002	-1.480791e-002
4.974311400772590e-002	-1.351837e-002
4.993842650772590e-002	-1.214809e-002
5.013373900772591e-002	-1.071221e-002
5.032905150772591e-002	-9.225953e-003
5.052436400772591e-002	-7.704480e-003
5.071967650772592e-002	-6.162767e-003
5.091498900772592e-002	-4.615469e-003
5.111030150772592e-002	-3.076794e-003
5.130561400772592e-002	-1.560395e-003
5.150092650772593e-002	-7.926353e-005
5.169623900772593e-002	1.354365e-003
5.189155150772593e-002	2.729095e-003
5.208686400772594e-002	4.034448e-003
5.228217650772594e-002	5.260922e-003
5.247748900772594e-002	6.400045e-003
5.267280150772594e-002	7.444419e-003
5.286811400772595e-002	8.387746e-003
5.306342650772595e-002	9.224849e-003
5.325873900772595e-002	9.951680e-003
5.345405150772595e-002	1.056591e-002
5.364548226894205e-002	1.105586e-002
5.384079476894205e-002	1.144075e-002
5.403610726894206e-002	1.171093e-002
5.423141976894206e-002	1.186712e-002
5.442673226894206e-002	1.191159e-002
5.462204476894206e-002	1.184757e-002
5.481735726894207e-002	1.167919e-002
5.501266976894207e-002	1.141136e-002
5.520798226894207e-002	1.104971e-002
5.540329476894208e-002	1.060051e-002
5.559860726894208e-002	1.007064e-002
5.579391976894208e-002	9.467420e-003
5.598923226894208e-002	8.798626e-003
5.618454476894209e-002	8.072337e-003
5.637985726894209e-002	7.296881e-003
5.657516976894209e-002	6.480747e-003
5.677048226894210e-002	5.632509e-003
5.696579476894210e-002	4.760739e-003
5.716110726894210e-002	3.873938e-003
5.735641976894210e-002	2.980460e-003
5.755173226894211e-002	2.088445e-003
5.774704476894211e-002	1.205752e-003
5.794235726894211e-002	3.399023e-004
5.813766976894211e-002	-5.019790e-004
5.833298226894212e-002	-1.313209e-003
5.852829476894212e-002	-2.087592e-003
5.872360726894212e-002	-2.819460e-003
5.891891976894213e-002	-3.503699e-003
5.911423226894213e-002	-4.135782e-003
5.930954476894213e-002	-4.711784e-003
5.950485726894213e-002	-5.228398e-003
5.970016976894214e-002	-5.682945e-003
5.989548226894214e-002	-6.073372e-003
6.009079476894214e-002	-6.398253e-003
6.028610726894215e-002	-6.656781e-003
6.048141976894215e-002	-6.848749e-003
6.067673226894215e-002	-6.974539e-003
6.087204476894215e-002	-7.035094e-003
6.106735726894216e-002	-7.031896e-003
6.126266976894216e-002	-6.966930e-003
6.145798226894216e-002	-6.842654e-003
6.165329476894216e-002	-6.661963e-003
6.184860726894217e-002	-6.428145e-003
6.204391976894217e-002	-6.144847e-003
6.223923226894217e-002	-5.816026e-003
6.243454476894218e-002	-5.445907e-003
6.262985726894217e-002	-5.038940e-003
6.282516976894217e-002	-4.599752e-003
